image_url,product_name,price
https://images.theurge.com/tuchuzy/RhGidyIk-dBKpq6B8ZYGoNXQ8yA=/size/1200x1200/1200-1200/holly-ryan-she-shell-pearl-drop-earrings-gold-1.jpg,She Shell Pearl Drop Earrings Gold,196.38783462375383
https://images.theurge.com/tuchuzy/uf50KY4jksDiSDLnA1kQl82fLYI=/size/1200x1200/1200-1200/superga-nappaleau-sneaker-white-1.jpg,Nappaleau Sneaker White,105.17269929225675
https://images.theurge.com/tuchuzy/5uJTnpBC4lZySh7xEWr62qQwX8o=/size/1200x1200/1200-1200/ganni-washed-denim-skirt-washed-indigo-1.jpg,Washed Denim Skirt Washed Indigo,298.08867755391213
https://images.theurge.com/tuchuzy/MxQPEeouMcXXnS3zfqLoQYQuNZI=/size/1200x1200/1200-1200/p-e-nation-short-corner-skirt-red-1.jpg,Short Corner Skirt Red,154.30472720437803
https://images.theurge.com/tuchuzy/fw9vl5AuRa0gLyldY9HXjXOCgE4=/size/1200x1200/1200-1200/agolde-quinn-hi-rise-mini-skirt-pose-1.jpg,Quinn Hi Rise Mini Skirt Pose,153.60334208072175
https://images.theurge.com/tuchuzy/Dt1VA8Ky6nlCpLy3VkJoJo8Y7fE=/size/1200x1200/1200-1200/reliquia-mini-cross-earrings-clear-1.jpg,Mini Cross Earrings Clear,97.49253218822065
https://images.theurge.com/tuchuzy/4nFCdovWZtqhXNGCUj5tgJSJolA=/size/1200x1200/1200-1200/tibi-runway-patent-sculpted-ankle-length-pant-black-1.jpg,Runway | Patent Sculpted Ankle Length Pant Black,666.3158674734506
https://images.theurge.com/tuchuzy/bWHuslUK1eRWSlN80EBxfhZsi8U=/size/1200x1200/1200-1200/dylan-kain-brooklyn-belt-silver-1.jpg,Brooklyn Belt Silver,77.15236360218901
https://images.theurge.com/tuchuzy/KJKw1J_9n5mwuPqJJQP8bkHTUco=/size/1200x1200/1200-1200/simon-miller-puffin-bag-kiwi-1.jpg,Puffin Bag Kiwi,403.29644610235164
https://images.theurge.com/tuchuzy/CjqdeevC2oYZzkJ34mK_2XsEc1A=/size/1200x1200/1200-1200/sir-the-label-laney-romper-ivory-1.jpg,Laney Romper Ivory,245.4847932796923
https://images.theurge.com/tuchuzy/Hwtg_7c3A09Gntre22dlG-NYH-s=/size/1200x1200/1200-1200/slvrlake-australian-exclusive-saviour-cargo-jeans-salt-flats-1.jpg,Australian Exclusive | Saviour Cargo Jeans Salt Flats,459.40725599485273
https://images.theurge.com/tuchuzy/H0BBbIyLFfjfWB1Vy9SO-JbWCgo=/size/1200x1200/1200-1200/ganni-ripstop-cotton-chino-violet-tulip-1.jpg,Ripstop Cotton Chino Violet Tulip,241.977867661411
https://images.theurge.com/tuchuzy/yWya4gpzRl_B9lMEHzHJG2vnM5A=/size/1200x1200/1200-1200/lonely-rumi-underwire-bra-taupe-1.jpg,Rumi Underwire Bra Taupe,69.4371272419701
https://images.theurge.com/tuchuzy/02gUacu7PURuihafQ_n-NvSdYBw=/size/1200x1200/1200-1200/agolde-parker-vintage-cut-off-short-swapmeet-1.jpg,Parker Vintage Cut Off Short Swapmeet,153.60334208072175
https://images.theurge.com/tuchuzy/G5QdfpEyp_HTAyYmwxmrrjiwFbY=/size/1200x1200/1200-1200/chosen-by-tuchuzy-cassis-irregular-rib-scoop-neck-dress-black-1.jpg,Cassis Irregular Rib Scoop Neck Dress Black,157.81165282265934
https://images.theurge.com/tuchuzy/rWVXpK7VoUTVPb6zMUVw7Sxx-T4=/size/1200x1200/1200-1200/fantabody-maria-drape-mesh-rose-1.jpg,Maria Drape Mesh Rose,157.81165282265934
https://images.theurge.com/tuchuzy/mPd9jEPo7ae_yynA6f7uUYdiBWw=/size/1200x1200/1200-1200/simon-miller-cadimi-wrap-top-sky-blue-1.jpg,Cadimi Wrap Top Sky Blue,343.6787105915692
https://images.theurge.com/tuchuzy/sBP9FbyogzT368n8rFGssbdZ_v4=/size/1200x1200/1200-1200/bassike-stripe-cotton-straight-leg-pants-pink-taupe-yellow-1.jpg,Stripe Cotton Straight Leg Pants Pink/Taupe/Yellow,315.6233056453187
https://images.theurge.com/tuchuzy/OxNxeKJLIfBqbbl8yj0gjo84uyU=/size/1200x1200/1200-1200/jasmin-sparrow-lulu-earrings-carnelian-silver-1.jpg,Lulu Earrings Carnelian Silver,209.71415197322287
https://images.theurge.com/tuchuzy/bh3n00CypBJexq2Od6cHdcfvGeY=/size/1200x1200/1200-1200/chosen-by-tuchuzy-iris-one-shoulder-ribbed-singlet-white-1.jpg,Iris One Shoulder Ribbed Singlet White,62.42327600540747
https://images.theurge.com/tuchuzy/7k2e7T00NhmE4TmlAhwgT-sEaX8=/size/1200x1200/1200-1200/leif-body-lotion-desert-lime-500ml-1.jpg,Body Lotion Desert Lime 500mL,45.59003303765714
https://images.theurge.com/tuchuzy/xyEjB-iSvbaiPDiLaYDj55vyBIo=/size/1200x1200/1200-1200/nagnata-colourblock-bralet-navy-rogue-tumeric-1.jpg,Colourblock Bralet Navy/Rogue/Tumeric,140.27702473125274
https://images.theurge.com/tuchuzy/79nZclSTaEGUuMZIgrBs6gz4-v4=/size/1200x1200/1200-1200/she-made-me-essential-crop-bikini-top-terracotta-1.jpg,Essential Crop Bikini Top Terracotta,94.6869916935956
https://images.theurge.com/tuchuzy/3l8QjhRxV0QVgrcKju8lCjnjtk8=/size/1200x1200/1200-1200/proenza-schouler-colourblock-plisse-slip-skirt-cinnamon-peach-black-1.jpg,Colourblock Plisse Slip Skirt Cinnamon/Peach/Black,336.6648593550066
https://images.theurge.com/tuchuzy/qksA-OJwLzSejEZnxO90o2ZQTyE=/size/1200x1200/1200-1200/leif-hand-balm-kakadu-plum-500ml-1.jpg,Hand Balm Kakadu Plum 500mL,41.38172229571956
https://images.theurge.com/tuchuzy/4HuLkqA9k6MX-t8GCgzW2_KON-8=/size/1200x1200/1200-1200/veja-esplar-canvas-sneakers-white-rose-fluro-1.jpg,Esplar Canvas Sneakers White/Rose/Fluro,98.19391731187692
https://images.theurge.com/tuchuzy/90vJx5as_uRo4RSBBLaiEvuFLHE=/size/1200x1200/1200-1200/nanushka-delaney-skirt-creme-1.jpg,Delaney Skirt Creme,298.08867755391213
https://images.theurge.com/tuchuzy/eJg-G4v6mNONYUo_9TtAxMz8O6Y=/size/1200x1200/1200-1200/sir-the-label-alena-wrap-maxi-skirt-ivory-1.jpg,Alena Wrap Maxi Skirt Ivory,308.60945440875605
https://images.theurge.com/tuchuzy/sIy8ad4GHiW57JSWB0NmsO3ou3s=/size/1200x1200/1200-1200/ganni-printed-cotton-poplin-shorts-island-green-1.jpg,Printed Cotton Poplin Shorts Island Green,150.79780158609668
https://images.theurge.com/tuchuzy/guNCmReX5IE59sEPBtXI0D3HBT8=/size/1200x1200/1200-1200/nanushka-kara-wrap-top-green-mould-1.jpg,Kara Wrap Top Green Mould,452.3934047582901
https://images.theurge.com/tuchuzy/CuN0zu7_FXuQwcQInIKyQrCOOhM=/size/1200x1200/1200-1200/simon-miller-echo-pant-sky-blue-1.jpg,Echo Pant Sky Blue,406.803371720633
https://images.theurge.com/tuchuzy/PdBNqGO4n9uYxGYCMFpMuXp5UEc=/size/1200x1200/1200-1200/leif-hand-balm-kakadu-plum-75ml-1.jpg,Hand Balm Kakadu Plum 75mL,16.83324296775033
https://images.theurge.com/tuchuzy/o9eVIP_oDFsmVetta_QY43DqxFw=/size/1200x1200/1200-1200/saint-laurent-square-metal-frame-sunglasses-silver-1.jpg,Square Metal Frame Sunglasses Silver,396.282594865789
https://images.theurge.com/tuchuzy/DR9d0ts_1ZO1W82QzK3jBCNzJdc=/size/1200x1200/1200-1200/tibi-dry-look-terry-baby-t-shirt-tan-1.jpg,Dry Look Terry Baby T-Shirt Tan,280.5540494625055
https://images.theurge.com/tuchuzy/iZRBUSLsLWZJgM1EvCXRkHwm1DQ=/size/1200x1200/1200-1200/veja-v-10-leather-sneakers-extra-white-black-1.jpg,V-10 Leather Sneakers Extra White/Black,136.77009911297142
https://images.theurge.com/tuchuzy/7sfhiM8IueUYsS72RqYM9SB7Oh0=/size/1200x1200/1200-1200/dylan-kain-the-brooklyn-belt-croc-silver-1.jpg,The Brooklyn Belt Croc Silver,98.19391731187692
https://images.theurge.com/tuchuzy/VNBmkgV9L5KJxnp1oCyFqDLac6s=/size/1200x1200/1200-1200/chosen-by-tuchuzy-girlfriend-high-neck-singlet-dark-chocolate-1.jpg,Girlfriend High Neck Singlet Dark Chocolate,62.42327600540747
https://images.theurge.com/tuchuzy/fKiH2ctLO9Syfs3tdipAbZS1A_A=/size/1200x1200/1200-1200/chosen-by-tuchuzy-cannes-irregular-rib-knit-skirt-black-1.jpg,Cannes Irregular Rib Knit Skirt Black,136.77009911297142
https://images.theurge.com/tuchuzy/0NMDNTa3VUlrazjc6-rNYNW3bYU=/size/1200x1200/1200-1200/lonely-rumi-thong-taupe-1.jpg,Rumi Thong Taupe,35.069256182813184
https://images.theurge.com/tuchuzy/jXt2A_Sm6z9X46vmF9VvpJ3LjJk=/size/1200x1200/1200-1200/jasmin-sparrow-wave-bracelet-gold-1.jpg,Wave Bracelet Gold,286.8665155754119
https://images.theurge.com/tuchuzy/rh9toJjsN3kQLesS4cGxDZiVjRo=/size/1200x1200/1200-1200/maria-black-ariisa-hoop-30-earring-gold-1.jpg,Ariisa Hoop 30 Earring Gold,126.24932225812746
https://images.theurge.com/tuchuzy/MSdNiUclsQYbNnCVrpaMe3pIRe4=/size/1200x1200/1200-1200/nanushka-kyra-straight-leg-pants-green-mould-1.jpg,Kyra Straight Leg Pants Green Mould,529.5457683604792
https://images.theurge.com/tuchuzy/sD8NkCo0PXGhM3doWEGFL2lajgY=/size/1200x1200/1200-1200/tibi-runway-pleated-yoke-long-sleeve-top-melon-1.jpg,Runway | Pleated Yoke Long Sleeve Top Melon,575.1358013981362
